#OTU ID	description	TL1a_DTT_173_Repeat	TL1a_FP_140	TL1a_DTT_76_Repeat	TL1a_FP_207	TL1a_FP_65	TL1a_FP_64	TL1a_DTT_172_Re_extracted	TL1a_FP_209	TL1a_FP_206	TL1a_FP_242	TL1a_FP_77	TL1a_FP_245	TL1a_FP_76	TL1a_FP_102	TL1a_DTT_169_Re_extracted	TL1a_FP_98	TL1a_FP_75	TL1a_FP_173	TL1a_FP_141	TL1a_FP_174	TL1a_FP_144	TL1a_FP_142	TL1a_FP_62	TL1a_DTT_245_Repeat	TL1a_FP_74	TL1a_FP_172	TL1a_FP_171	TL1a_FP_66	TL1a_FP_143	TL1a_FP_100	TL1a_FP_99	TL1a_FP_246	TL1a_FP_78	TL1a_FP_210	TL1a_FP_208	TL1a_DTT_244_Repeat	TL1a_FP_101	TL1a_FP_244	TL1a_FP_63	TL1a_DTT_142_Repeat	TL1a_FP_243	TL1a_FP_170	TL1a_DTT_78	TL1a_FP_205	TL1a_DTT_139	TL1a_DTT_171	TL1a_FP_73	TL1a_DTT_209	TL1a_DTT_74	TL1a_FP_139	TL1a_DTT_141	TL1a_DTT_210	TL1a_DTT_241	TL1a_DTT_243	TL1a_DTT_205	TL1a_DTT_206	TL1a_DTT_64	TL1a_DTT_62	TL1a_DTT_65	TL1a_DTT_242	TL1a_DTT_73	TL1a_DTT_63	TL1a_DTT_207	TL1a_DTT_75	TL1a_DTT_246	TL1a_DTT_97	TL1a_FP_169	TL1a_DTT_66	TL1a_FP_61	TL1a_FP_241	TL1a_DTT_140	TL1a_DTT_99	TL1a_DTT_77	TL1a_DTT_98	TL1a_FP_97	TL1a_DTT_170	TL1a_DTT_208	TL1A_DTT_642	TL1A_FP_641	TL1A_FP_689	TL1A_FP_638	TL1A_FP_640	TL1A_FP_685	TL1A_FP_686	TL1A_DTT_640	TL1A_FP_639	TL1A_FP_687	TL1A_DTT_638	TL1A_FP_637	TL1A_FP_688	TL1A_DTT_641	TL1A_DTT_639	TL1A_DTT_687	TL1A_DTT_689	taxonomy
K19171	dndD; DNA sulfur modification protein DndD	10.0	26.88	985.12	0.0	432.12	77.75	0.75	0.0	0.0	0.0	112.0	4.0	50.5	20.0	1.0	25.25	92.62	0.5	10.5	20.88	12.5	2.62	96.38	114.0	41.5	0.0	12.38	289.75	64.25	32.75	60.62	2.0	119.5	0.0	0.0	42.0	0.38	0.0	70.38	7.5	2.0	8.25	107.5	0.0	26.0	12.25	74.5	0.0	30.75	10.0	12.88	5817.0	3.0	0.0	1.0	6.0	227.0	43.0	219.38	0.0	102.5	36.38	0.0	26.5	10.0	189.75	7.5	293.25	72.5	0.0	44.25	67.75	143.5	59.38	58.75	14.12	13.0	10.75	0.62	2.0	13.38	10.0	34.62	36.0	25.5	9.25	19.12	29.38	55.5	0.38	21.12	115.0	24.5	7.5	
K19172	dndE; DNA sulfur modification protein DndE	49.0	0.0	995.0	44.0	271.0	44.0	17.0	0.0	6.0	33.0	94.0	4.0	69.0	20.0	3.0	9.0	82.0	3.0	4.0	18.0	0.0	5.0	81.0	158.0	41.0	0.0	0.0	204.0	64.0	14.0	29.0	36.0	107.0	0.0	0.0	65.0	0.0	11.0	78.0	0.0	49.0	9.0	53.0	16.0	0.0	9.0	55.0	46.0	21.0	8.0	0.0	5947.0	17.0	12.0	19.0	23.0	405.0	39.0	318.0	10.0	78.0	12.0	25.0	11.0	213.0	139.0	4.0	275.0	48.0	19.0	0.0	23.0	110.0	26.0	26.0	0.0	13.0	5.0	3.0	7.0	11.0	5.0	25.0	11.0	16.0	7.0	21.0	23.0	33.0	0.0	11.0	69.0	11.0	7.0	
K19173	dptF; DNA phosphorothioation-dependent restriction protein DptF	0.0	0.0	0.0	0.0	0.0	0.0	54.0	1.0	0.0	0.0	20.0	0.0	88.0	0.0	19.0	16.0	0.0	34.0	0.0	23.0	0.0	28.0	0.0	0.0	0.0	16.0	0.0	1.0	12.0	16.0	0.0	12.0	6.0	13.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	4.0	
K19180	tll; dTDP-6-deoxy-L-talose 4-dehydrogenase (NAD+) [EC:1.1.1.339]	0.0	4.0	0.0	10.0	32.0	8.0	3.0	103.0	9.0	0.0	45.0	0.0	42.0	4.0	0.0	13.0	16.0	15.0	4.0	30.0	13.0	4.0	9.0	0.0	7.0	0.0	26.0	75.0	3.0	16.0	15.0	0.0	23.0	5.0	77.0	0.0	0.0	0.0	11.0	0.0	0.0	13.0	9.0	14.0	0.0	4.0	22.0	5.0	5.0	15.0	0.0	0.0	0.0	0.0	2.0	19.0	47.0	2.0	4.0	0.0	16.0	0.0	8.0	0.0	0.0	3.0	30.0	33.0	15.0	0.0	6.0	3.0	12.0	4.0	15.0	0.0	4.0	0.0	75.0	81.0	3.0	54.0	6.0	4.0	7.0	3.0	6.0	5.0	0.0	22.0	3.0	7.0	10.0	16.0	
K19200	IAL; isopenicillin-N N-acyltransferase like protein	8981.0	802.0	4569.0	308.0	19511.0	4456.0	739.0	2.0	42.0	231.0	78521.0	1368.0	45596.0	959.0	983.0	2787.0	7696.0	662.0	1930.0	4388.0	3738.0	851.0	3847.0	748.0	2585.0	70.0	3120.0	38627.0	1994.0	2659.0	2465.0	512.0	7467.0	75.0	10.0	161.0	8.0	145.0	4178.0	10.0	337.0	4817.0	20279.0	112.0	772.0	5603.0	4741.0	322.0	1175.0	1134.0	926.0	910.0	152.0	84.0	128.0	119.0	43190.0	619.0	23618.0	110.0	2148.0	854.0	175.0	2427.0	1421.0	1051.0	2570.0	45765.0	4506.0	133.0	462.0	1587.0	20610.0	2258.0	1450.0	1907.0	0.0	549.0	7525.0	10741.0	541.0	3071.0	939.0	911.0	655.0	863.0	655.0	447.0	743.0	4332.0	325.0	665.0	1305.0	4203.0	
K19215	blaACT_MIR; beta-lactamase class C ACT/MIR [EC:3.5.2.6]	21.0	0.0	271.0	0.0	191.0	11.0	12.0	0.0	0.0	0.0	10.0	0.0	93.0	32.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	96.0	51.0	5089.0	11.0	0.0	18.0	0.0	0.0	0.0	669.0	0.0	21.0	25.0	0.0	0.0	5.0	0.0	0.0	0.0	4.0	0.0	37.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	7.0	41.0	5.0	0.0	42.0	9.0	0.0	3.0	0.0	0.0	0.0	10.0	28.0	0.0	4.0	17.0	12.0	14.0	6.0	0.0	0.0	7.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	17.0	
K19221	cobA, btuR; cob(I)alamin adenosyltransferase [EC:2.5.1.17]	2726.53	28223.56	6700.5	22567.16	13296.44	3930.84	4612.15	7287.53	12177.84	5424.46	8400.98	14184.14	13156.96	26905.4	8861.7	7349.3	16723.69	7178.37	6087.26	9475.43	12419.09	15103.4	13477.5	5171.8	10906.03	3300.33	24002.36	21808.93	17623.620000000006	22618.83	8868.96	8549.35	19574.24	6375.23	6003.8	4352.33	51140.63	7974.9	14686.88	3993.6	5606.24	7651.7	8466.0	7105.46	8156.88	9388.4	12110.98	17937.600000000002	8513.0	8782.2	12229.12	70663.34	8283.380000000001	5412.3600000000015	23244.2	7716.0	20207.64	12234.24	14116.84	6661.7	9983.86	6358.56	14223.49	6249.18	13178.4	10553.5	7808.66	15204.34	29434.22	3776.76	8253.7	12672.82	9789.2	7639.98	7790.48	8935.130000000001	9214.74	2857.6800000000007	1715.17	1845.32	2361.5	1524.84	2563.66	3751.68	2888.34	3141.5	5750.34	7009.5	3636.0	1721.17	2041.01	8049.16	4994.84	1504.84	
K19222	menI; 1,4-dihydroxy-2-naphthoyl-CoA hydrolase [EC:3.1.2.28]	45.0	0.0	1095.0	556.0	191.0	11.0	30.0	3303.0	359.0	1.0	10.0	47.0	171.0	53.0	1.0	20.0	0.0	13.0	0.0	28.0	4.0	7.0	13.0	47.0	3.0	0.0	0.0	98.0	51.0	5089.0	11.0	11.0	18.0	96.0	1530.0	9.0	673.0	33.0	21.0	338.0	0.0	0.0	62.0	943.0	50.0	0.0	4.0	1555.0	177.0	0.0	4.0	2667.0	0.0	0.0	5393.0	1246.0	629.0	41.0	58.0	16.0	243.0	9.0	1861.0	49.0	9.0	228.0	0.0	82.0	28.0	0.0	165.0	40.0	86.0	122.0	6.0	10.0	6448.0	10.0	3.0	41.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	40.0	3.0	0.0	0.0	20.0	
K19225	gluP; rhomboid protease GluP [EC:3.4.21.105]	2076.43	5082.33	5300.0	16968.83	4775.67	1659.07	3856.47	3458.87	9020.67	3263.63	6443.27	12342.16	7978.23	17981.7	6479.2	2693.6	6376.66	6687.2	2448.63	10083.94	5642.0	11920.4	6300.0	3675.97	6691.23	2196.33	7121.73	10182.23	9894.31	8847.83	3666.53	6679.34	9950.47	11944.07	4441.8	2607.5	35427.97	5610.57	7242.74	3598.6	3196.07	3551.5	5112.7	4501.13	5021.74	6629.200000000002	5037.74	14778.1	7683.1	3589.9	7262.16	66686.84	5378.87	3558.7	11785.2	5001.0	13545.77	12433.07	8804.77	3946.2	8823.73	6764.93	9336.67	6476.84	8910.9	7265.4	4873.23	10041.47	7803.66	2119.9300000000007	5023.6	9736.76	5943.9	5748.84	4176.74	5813.1	3917.4	1891.97	1429.5	1216.36	1640.7	993.27	1899.53	2684.44	2007.87	1997.8	4678.07	6310.0	1679.0	1427.0700000000004	1258.77	4995.13	4429.77	1262.87	
K19226	sapA; cationic peptide transport system substrate-binding protein	45.0	0.0	1095.0	556.0	191.0	11.0	30.0	3303.0	359.0	1.0	10.0	47.0	171.0	53.0	1.0	20.0	0.0	13.0	0.0	28.0	4.0	7.0	13.0	47.0	3.0	0.0	0.0	98.0	51.0	5089.0	11.0	11.0	18.0	96.0	1530.0	9.0	673.0	33.0	21.0	338.0	0.0	0.0	62.0	943.0	50.0	0.0	4.0	1555.0	177.0	0.0	4.0	2667.0	0.0	0.0	5393.0	1246.0	629.0	41.0	58.0	16.0	243.0	9.0	1861.0	49.0	9.0	228.0	0.0	82.0	28.0	0.0	165.0	40.0	86.0	122.0	6.0	10.0	6448.0	10.0	3.0	41.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	40.0	3.0	0.0	0.0	20.0	
K19227	sapB; cationic peptide transport system permease protein	45.0	0.0	1095.0	556.0	191.0	11.0	30.0	3303.0	359.0	1.0	10.0	47.0	171.0	53.0	1.0	20.0	0.0	13.0	0.0	28.0	4.0	7.0	13.0	47.0	3.0	0.0	0.0	98.0	51.0	5089.0	11.0	11.0	18.0	96.0	1530.0	9.0	673.0	33.0	21.0	338.0	0.0	0.0	62.0	943.0	50.0	0.0	4.0	1555.0	177.0	0.0	4.0	2667.0	0.0	0.0	5393.0	1246.0	629.0	41.0	58.0	16.0	243.0	9.0	1861.0	49.0	9.0	228.0	0.0	82.0	28.0	0.0	165.0	40.0	86.0	122.0	6.0	10.0	6448.0	10.0	3.0	41.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	40.0	3.0	0.0	0.0	20.0	
K19228	sapC; cationic peptide transport system permease protein	45.0	0.0	1095.0	556.0	191.0	11.0	30.0	3303.0	359.0	1.0	10.0	47.0	171.0	53.0	1.0	20.0	0.0	13.0	0.0	28.0	4.0	7.0	13.0	47.0	3.0	0.0	0.0	98.0	51.0	5089.0	11.0	11.0	18.0	96.0	1530.0	9.0	673.0	33.0	21.0	338.0	0.0	0.0	62.0	943.0	50.0	0.0	4.0	1555.0	177.0	0.0	4.0	2667.0	0.0	0.0	5393.0	1246.0	629.0	41.0	58.0	16.0	243.0	9.0	1861.0	49.0	9.0	228.0	0.0	82.0	28.0	0.0	165.0	40.0	86.0	122.0	6.0	10.0	6448.0	10.0	3.0	41.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	40.0	3.0	0.0	0.0	20.0	
K19229	sapD; cationic peptide transport system ATP-binding protein	45.0	0.0	1095.0	556.0	191.0	11.0	30.0	3303.0	359.0	1.0	10.0	47.0	171.0	53.0	1.0	20.0	0.0	13.0	0.0	28.0	4.0	7.0	13.0	47.0	3.0	0.0	0.0	98.0	51.0	5089.0	11.0	11.0	18.0	96.0	1530.0	9.0	673.0	33.0	21.0	338.0	0.0	0.0	62.0	943.0	50.0	0.0	4.0	1555.0	177.0	0.0	4.0	2667.0	0.0	0.0	5393.0	1246.0	629.0	41.0	58.0	16.0	243.0	9.0	1861.0	49.0	9.0	228.0	0.0	82.0	28.0	0.0	165.0	40.0	86.0	122.0	6.0	10.0	6448.0	10.0	3.0	41.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	40.0	3.0	0.0	0.0	20.0	
K19230	sapF; cationic peptide transport system ATP-binding protein	45.0	0.0	1095.0	556.0	191.0	11.0	30.0	3303.0	359.0	1.0	10.0	47.0	171.0	53.0	1.0	20.0	0.0	13.0	0.0	28.0	4.0	7.0	13.0	47.0	3.0	0.0	0.0	98.0	51.0	5089.0	11.0	11.0	18.0	96.0	1530.0	9.0	673.0	33.0	21.0	338.0	0.0	0.0	62.0	943.0	50.0	0.0	4.0	1555.0	177.0	0.0	4.0	2667.0	0.0	0.0	5393.0	1246.0	629.0	41.0	58.0	16.0	243.0	9.0	1861.0	49.0	9.0	228.0	0.0	82.0	28.0	0.0	165.0	40.0	86.0	122.0	6.0	10.0	6448.0	10.0	3.0	41.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	40.0	3.0	0.0	0.0	20.0	
K19234	ynhG; L,D-transpeptidase YnhG	45.0	0.0	1095.0	556.0	191.0	11.0	30.0	3303.0	359.0	1.0	10.0	47.0	171.0	53.0	1.0	20.0	0.0	13.0	0.0	28.0	4.0	7.0	13.0	47.0	3.0	0.0	0.0	98.0	51.0	5089.0	11.0	11.0	18.0	96.0	1530.0	9.0	673.0	33.0	21.0	338.0	0.0	0.0	62.0	943.0	50.0	0.0	4.0	1555.0	177.0	0.0	4.0	2667.0	0.0	0.0	5393.0	1246.0	629.0	41.0	58.0	16.0	243.0	9.0	1861.0	49.0	9.0	228.0	0.0	82.0	28.0	0.0	165.0	40.0	86.0	122.0	6.0	10.0	6448.0	10.0	3.0	41.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	40.0	3.0	0.0	0.0	20.0	
K19235	ybiS; L,D-transpeptidase YbiS	45.0	0.0	1095.0	556.0	191.0	11.0	30.0	3303.0	359.0	1.0	10.0	47.0	171.0	53.0	1.0	20.0	0.0	13.0	0.0	28.0	4.0	7.0	13.0	47.0	3.0	0.0	0.0	98.0	51.0	5089.0	11.0	11.0	18.0	96.0	1530.0	9.0	673.0	33.0	21.0	338.0	0.0	0.0	62.0	943.0	50.0	0.0	4.0	1555.0	177.0	0.0	4.0	2667.0	0.0	0.0	5393.0	1246.0	629.0	41.0	58.0	16.0	243.0	9.0	1861.0	49.0	9.0	228.0	0.0	82.0	28.0	0.0	165.0	40.0	86.0	122.0	6.0	10.0	6448.0	10.0	3.0	41.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	40.0	3.0	0.0	0.0	20.0	
K19236	ycfS; L,D-transpeptidase YcfS	45.0	0.0	1095.0	556.0	191.0	11.0	30.0	3303.0	359.0	1.0	10.0	47.0	171.0	53.0	1.0	20.0	0.0	13.0	0.0	28.0	4.0	7.0	13.0	47.0	3.0	0.0	0.0	98.0	51.0	5089.0	11.0	11.0	18.0	96.0	1530.0	9.0	673.0	33.0	21.0	338.0	0.0	0.0	62.0	943.0	50.0	0.0	4.0	1555.0	177.0	0.0	4.0	2667.0	0.0	0.0	5393.0	1246.0	629.0	41.0	58.0	16.0	243.0	9.0	1861.0	49.0	9.0	228.0	0.0	82.0	28.0	0.0	165.0	40.0	86.0	122.0	6.0	10.0	6448.0	10.0	3.0	41.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	40.0	3.0	0.0	0.0	20.0	
K19238	pmrD; signal transduction protein PmrD	24.0	0.0	824.0	556.0	0.0	0.0	18.0	3303.0	359.0	1.0	0.0	47.0	78.0	21.0	1.0	0.0	0.0	13.0	0.0	28.0	4.0	7.0	0.0	47.0	3.0	0.0	0.0	2.0	0.0	0.0	0.0	11.0	0.0	96.0	1530.0	9.0	4.0	33.0	0.0	313.0	0.0	0.0	57.0	943.0	50.0	0.0	0.0	1555.0	140.0	0.0	4.0	2650.0	0.0	0.0	5393.0	1246.0	622.0	0.0	53.0	16.0	201.0	0.0	1861.0	46.0	9.0	228.0	0.0	72.0	0.0	0.0	161.0	23.0	74.0	108.0	0.0	10.0	6448.0	3.0	0.0	41.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	3.0	3.0	0.0	0.0	3.0	
K19242	citR; LysR family transcriptional regulator, repressor for citA	67.0	105.0	164.0	159.0	403.0	91.0	62.0	790.0	197.0	71.0	781.0	1717.0	857.0	70.0	0.0	76.0	232.0	105.0	64.0	173.0	171.0	55.0	173.0	199.0	77.0	0.0	243.0	549.0	107.0	61.0	227.0	951.0	346.0	39.0	550.0	182.0	3.0	727.0	190.0	0.0	52.0	112.0	163.0	147.0	107.0	47.0	141.0	51.0	122.0	87.0	81.0	43.0	48.0	33.0	146.0	48.0	1036.0	63.0	176.0	26.0	95.0	29.0	72.0	41.0	215.0	178.0	67.0	193.0	325.0	39.0	0.0	87.0	130.0	72.0	122.0	42.0	78.0	27.0	130.0	234.0	21.0	160.0	28.0	43.0	23.0	34.0	189.0	10.0	78.0	173.0	25.0	57.0	22.0	25.0	
K19244	ala; alanine dehydrogenase [EC:1.4.1.1]	7.33	87.67	2.33	178.0	118.33	32.67	62.17	175.67	96.0	46.0	155.67000000000004	330.5	173.34	463.0	283.3300000000001	41.67	78.66	176.17000000000004	28.67	240.17	118.5	1013.0	89.67	109.0	120.0	67.83	167.66	187.66	636.6600000000002	426.67	39.67	189.83	106.33	280.0	155.0	257.0	896.5	280.17	64.67	0.0	54.0	70.66	15.0	43.0	30.67	36.67	59.67	77.0	33.67	56.0	43.67	95.0	41.5	30.0	75.0	34.0	452.17	38.0	33.67	32.0	46.0	29.33	31.0	22.0	238.67	60.33	71.0	44.0	88.0	39.0	54.0	61.0	36.0	46.0	37.33	70.67	43.0	40.67	135.32999999999998	113.0	24.340000000000003	187.33	29.0	34.33	46.16	28.0	34.67	16.67	55.67	69.33	28.0	125.67	27.0	26.33	
K19265	gpr; L-glyceraldehyde 3-phosphate reductase [EC:1.1.1.-]	4960.67	150367.08000000002	9605.08	61369.08	109818.69	53319.35	22875.22	70687.54000000001	60067.04	65725.25	21647.4	68516.45	20703.83	42230.26	20078.82	55646.02	38944.95	35536.42	47120.96	42890.19	67663.61	43565.890000000014	55512.66	13388.59	40689.96	11086.44	122871.16	76604.52	60157.72	50330.24	43708.26	71704.09999999999	57876.5	32579.81	65730.75	15836.36	46190.48	93519.39	42791.65	2558.92	70653.42	51506.06	22562.140000000007	50595.58	55992.32	47357.28	31437.8	27559.75	38182.36	47154.44	68427.21	78557.67	53944.84	66941.92	148100.74999999994	38437.42	29862.410000000003	71447.02	24755.24	58721.5	43708.97	38875.42	64578.25	22863.35	31145.87	48716.01	38066.38	20439.82	42585.99	57333.91	42882.57	58288.61	25320.18	42985.929999999986	37593.69	41294.680000000015	20721.67	8770.59	7570.3499999999985	10961.57	7833.94	8710.83	11581.12	23943.5	9134.19	11634.09	18956.42	9928.72	16323.68	7437.09	7254.63	26904.28	10730.16	3972.87	
K19267	qorB; NAD(P)H dehydrogenase (quinone) [EC:1.6.5.2]	211.0	544.0	2131.0	2166.0	307.0	103.0	242.0	3313.0	1353.0	283.0	209.0	67.0	620.0	223.0	2.0	420.0	640.0	53.0	414.0	224.0	198.0	87.0	663.0	111.0	207.0	4.0	108.0	212.0	273.0	5392.0	163.0	55.0	796.0	96.0	1560.0	119.0	675.0	285.0	539.0	338.0	260.0	116.0	236.0	1177.0	596.0	1304.0	320.0	1649.0	559.0	612.0	1622.0	8904.0	557.0	614.0	6994.0	1726.0	1614.0	817.0	236.0	416.0	629.0	559.0	2299.0	491.0	283.0	840.0	224.0	222.0	1048.0	258.0	747.0	1168.0	258.0	590.0	174.0	692.0	6533.0	20.0	21.0	191.0	86.0	10.0	0.0	10.0	30.0	60.0	0.0	36.0	90.0	72.0	23.0	314.0	0.0	42.0	
K19268	glmE, mutE, mamB; methylaspartate mutase epsilon subunit [EC:5.4.99.1]	67.0	105.0	164.0	159.0	403.0	91.0	62.0	790.0	197.0	71.0	781.0	1717.0	857.0	70.0	0.0	76.0	232.0	105.0	64.0	173.0	171.0	55.0	173.0	199.0	77.0	0.0	243.0	549.0	107.0	61.0	227.0	951.0	346.0	39.0	550.0	182.0	3.0	727.0	190.0	0.0	52.0	112.0	163.0	147.0	107.0	47.0	141.0	51.0	122.0	87.0	81.0	43.0	48.0	33.0	146.0	48.0	1036.0	63.0	176.0	26.0	95.0	29.0	72.0	41.0	215.0	178.0	67.0	193.0	325.0	39.0	0.0	87.0	130.0	72.0	122.0	42.0	78.0	27.0	130.0	234.0	21.0	160.0	28.0	43.0	23.0	34.0	189.0	10.0	78.0	173.0	25.0	57.0	22.0	25.0	
K19270	yfbT, yniC; sugar-phosphatase [EC:3.1.3.23]	90.0	0.0	2190.0	1112.0	382.0	22.0	60.0	6606.0	718.0	2.0	20.0	94.0	342.0	106.0	2.0	40.0	0.0	26.0	0.0	56.0	8.0	14.0	26.0	94.0	6.0	0.0	0.0	196.0	102.0	10178.0	22.0	22.0	36.0	192.0	3060.0	18.0	1346.0	66.0	42.0	676.0	0.0	0.0	124.0	1886.0	100.0	0.0	8.0	3110.0	354.0	0.0	8.0	5334.0	0.0	0.0	10786.0	2492.0	1258.0	82.0	116.0	32.0	486.0	18.0	3722.0	98.0	18.0	456.0	0.0	164.0	56.0	0.0	330.0	80.0	172.0	244.0	12.0	20.0	12896.0	20.0	6.0	82.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	80.0	6.0	0.0	0.0	40.0	
K19271	catA; chloramphenicol O-acetyltransferase type A [EC:2.3.1.28]	5269.57	163422.82	7332.34	48703.58	112648.95	54762.23	19859.89	66679.92	53802.83	64718.25	21950.5	64182.16	21811.24	30687.4	20231.72	58147.19	42962.040000000015	32684.59	50705.63	41436.429999999986	74373.97	46009.46	61514.69	11719.59	41476.6	6678.629999999999	141600.31999999998	75740.18	63331.95	43475.55	44240.14000000001	69495.86	64512.33	36518.95	63037.75	14636.22	17967.91	92105.7	48623.17999999999	2209.92	69705.92	56334.93000000001	20628.85	47436.58	58163.85	53811.38	33769.68	13508.75	39894.46	50536.01	72910.88	11796.67	51172.34	66132.42	137426.74999999994	34665.42	27267.29	74787.09	21703.27	57952.0	46329.54	40011.54	56627.75	22810.99	29969.829999999994	50384.27	42471.95	15588.82	47543.2	57134.41	44682.36	59745.18000000001	23542.61	43975.859999999986	38570.02	45028.21000000001	12946.67	8288.05	7033.97	10943.86	6982.490000000002	8311.8	10725.12	24548.54	8468.35	10945.73	16080.95	4276.5999999999985	16857.78	6800.78	6986.42	25226.02	7104.52	3336.13	
K19274	aph3-VI; aminoglycoside 3'-phosphotransferase VI [EC:2.7.1.95]	10.0	0.0	912.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	4.0	27.0	0.0	1.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	44.0	1.0	0.0	2.0	0.0	0.0	0.0	42.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5817.0	3.0	0.0	1.0	6.0	87.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	10.0	124.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
K19285	nfrA1; FMN reductase (NADPH) [EC:1.5.1.38]	536.0	9690.83	421.0	1889.33	829.17	202.17	1191.84	267.5	1061.17	952.83	854.67	1710.16	1628.33	2229.0	2554.0	229.0	567.83	1390.67	1335.83	1850.17	3688.83	3835.5	446.0	858.17	624.0	766.5	12724.33	4140.5	4764.67	2894.5	298.83	1775.67	897.17	2403.5	222.0	566.83	4389.5	1072.17	441.84	298.0	1054.17	2245.5	424.5	1078.33	767.8399999999998	2592.0	466.84	1362.5	257.0	1328.5	1590.16	3551.84	1457.67	921.0	3108.0	816.9999999999999	2256.17	875.67	1313.67	1806.5	292.33	172.33	1443.5	108.34	2804.0	880.0	1863.83	1083.67	872.16	1042.83	1250.5	610.1600000000002	591.5000000000001	200.34	378.84	2692.83	376.0	359.17	135.67000000000002	388.66	46.0	84.17	93.33	116.84	269.17	76.0	141.17000000000004	93.0	189.0	136.49999999999997	266.0	422.83	64.17	76.17	
K19286	nfrA2; FMN reductase [NAD(P)H] [EC:1.5.1.39]	1041.0	25871.33	1371.0	1095.58	3945.67	2948.42	6278.34	487.0	571.42	462.58	3338.67	9970.41	5336.83	21076.75	13043.75	7663.5	10201.33	9390.92	4698.83	9628.67	11217.58	8979.0	16740.25	901.92	13869.75	5468.75	19799.08	6371.0	11862.67	13669.25	5065.83	3448.67	9809.67	15734.5	509.75	770.83	17292.0	1044.42	7124.84	1130.75	712.42	10810.5	2507.5	374.08	7137.09	8497.0	7311.09	1223.75	6713.25	3191.0	10130.66	3175.34	984.17	484.75	1626.75	543.2499999999999	3177.67	14066.92	2939.17	1381.5	8862.33	6882.08	1030.75	3473.84	7398.75	6697.0	5560.58	2745.17	13432.91	414.08	4525.0	8406.16	3010.25	5856.09	3395.34	7054.83	1668.0	2594.92	591.1700000000002	408.41	830.25	193.42	2419.33	4921.09	2247.92	1650.0	3492.17	903.0	2401.75	557.2499999999999	1937.75	3381.58	1301.17	580.1700000000002	
K19294	algI; alginate O-acetyltransferase complex protein AlgI	3421.03	16145.65	5570.0	25802.5	8409.1	2324.5	6275.55	3998.95	13689.25	6623.8	7996.22	18720.91	11691.55	53694.4	11848.7	3308.55	11758.78	8989.279999999999	4442.85	10240.43	12080.1	17938.4	7193.0	6803.63	15106.78	4712.33	23171.7	22370.43	19278.86	21213.08	6652.05	10694.34	12352.9	8028.4	4302.05	5551.67	110349.3	9460.48	8741.7	3977.6	7054.9	7026.2	7464.0	7314.05	6075.2	10105.15	7268.3	18816.85	6482.5	6872.7	9521.05	74527.58	13757.62	6560.78	22697.95	8121.75	18607.8	7489.4	14565.5	5691.2	6189.2	4998.4	15229.58	5349.5	17700.4	8826.25	7749.0	15481.0	13343.4	4941.1	6802.7	11757.25	8203.2	6060.3	5786.55	9475.22	3977.57	4910.92	3255.83	3052.75	4743.5	2153.25	4915.0	4651.0	5266.75	5507.0	12916.5	18778.0	3612.0	3641.92	3296.59	13466.5	12743.0	3356.5	
